No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
121,D752,Cycle/S7/cycle/on/04,25,2024-04-27T16:45:21.350235,Cycle,1
1,D100,Encoder Value,921,2024-04-27T16:45:27.865026,Encoder,1
2,D100,Encoder Value,938,2024-04-27T16:45:27.970154,Encoder,1
8,X110,S10/in/00,1,2024-04-27T16:45:28.072954,Input,1
12,Y251,S10/out/05,1,2024-04-27T16:45:28.098451,Output,1
18,D3012,goodProductRaw,-32725,2024-04-27T16:45:28.151765,Counting,1
19,D3150,ACT_BATCH_CNT,2498,2024-04-27T16:45:28.186301,Counting,1
3,D100,Encoder Value,10,2024-04-27T16:45:28.229998,Encoder,1
13,Y253,S10/out/07,1,2024-04-27T16:45:28.266071,Output,1
9,X111,S10/in/01,1,2024-04-27T16:45:28.348678,Input,1
4,D100,Encoder Value,60,2024-04-27T16:45:28.369486,Encoder,1
14,Y255,S10/out/09,1,2024-04-27T16:45:28.397062,Output,1
20,D3000,TOTAL_CNT_TR1,8528,2024-04-27T16:45:28.445427,Counting,1
10,X130,S10/in/06,1,2024-04-27T16:45:28.489724,Input,1
5,D100,Encoder Value,112,2024-04-27T16:45:28.529551,Encoder,1
0,Run,Run,1,2024-04-27T16:45:28.552568,MachineStatus,1
21,D3002,TOTAL_CNT_TR2,8522,2024-04-27T16:45:28.586620,Counting,1
11,X131,S10/in/07,1,2024-04-27T16:45:28.631797,Input,1
15,Y257,S10/out/11,1,2024-04-27T16:45:28.666016,Output,1
6,D100,Encoder Value,172,2024-04-27T16:45:28.695011,Encoder,1
22,D3004,TOTAL_CNT_TR3,8517,2024-04-27T16:45:28.728463,Counting,1
16,Y251,S10/out/05,0,2024-04-27T16:45:28.803114,Output,1
7,D100,Encoder Value,219,2024-04-27T16:45:28.823795,Encoder,1
23,D3006,TOTAL_CNT_TR4,8499,2024-04-27T16:45:28.854377,Counting,1
17,Y253,S10/out/07,0,2024-04-27T16:45:28.949476,Output,1
8,D100,Encoder Value,273,2024-04-27T16:45:28.989280,Encoder,1
18,Y255,S10/out/09,0,2024-04-27T16:45:29.061795,Output,1
24,D3020,GOOD_CNT_TR1,8238,2024-04-27T16:45:29.094319,Counting,1
9,D100,Encoder Value,321,2024-04-27T16:45:29.127596,Encoder,1
12,X110,S10/in/00,0,2024-04-27T16:45:29.169759,Input,1
19,Y257,S10/out/11,0,2024-04-27T16:45:29.204597,Output,1
25,D3022,GOOD_CNT_TR2,8288,2024-04-27T16:45:29.243196,Counting,1
10,D100,Encoder Value,380,2024-04-27T16:45:29.289062,Encoder,1
13,X111,S10/in/01,0,2024-04-27T16:45:29.327399,Input,1
20,Y250,S10/out/04,1,2024-04-27T16:45:29.388724,Output,1
21,Y252,S10/out/06,1,2024-04-27T16:45:29.423310,Output,1
22,Y254,S10/out/08,1,2024-04-27T16:45:29.455332,Output,1
11,D100,Encoder Value,456,2024-04-27T16:45:29.512631,Encoder,1
14,X130,S10/in/06,0,2024-04-27T16:45:29.538641,Input,1
26,D3024,GOOD_CNT_TR3,8121,2024-04-27T16:45:29.582455,Counting,1
23,Y256,S10/out/10,1,2024-04-27T16:45:29.617523,Output,1
12,D100,Encoder Value,512,2024-04-27T16:45:29.676941,Encoder,1
27,D3026,GOOD_CNT_TR4,8164,2024-04-27T16:45:29.725736,Counting,1
15,X131,S10/in/07,0,2024-04-27T16:45:29.794686,Input,1
13,D100,Encoder Value,567,2024-04-27T16:45:29.834188,Encoder,1
28,D3039,productCount,-31470,2024-04-27T16:45:29.868228,Counting,1
24,Y40,S10/out/00,1,2024-04-27T16:45:29.902016,Output,1
16,X112,S10/in/02,1,2024-04-27T16:45:29.954446,Input,1
14,D100,Encoder Value,631,2024-04-27T16:45:30.021478,Encoder,1
17,X113,S10/in/03,1,2024-04-27T16:45:30.139509,Input,1
15,D100,Encoder Value,688,2024-04-27T16:45:30.185696,Encoder,1
25,Y41,S10/out/01,1,2024-04-27T16:45:30.209344,Output,1
18,X114,S10/in/04,1,2024-04-27T16:45:30.273354,Input,1
16,D100,Encoder Value,737,2024-04-27T16:45:30.330890,Encoder,1
26,Y42,S10/out/02,1,2024-04-27T16:45:30.360673,Output,1
27,Y43,S10/out/03,1,2024-04-27T16:45:30.392234,Output,1
19,X115,S10/in/05,1,2024-04-27T16:45:30.455356,Input,1
17,D100,Encoder Value,803,2024-04-27T16:45:30.512581,Encoder,1
28,Y250,S10/out/04,0,2024-04-27T16:45:30.544779,Output,1
29,Y252,S10/out/06,0,2024-04-27T16:45:30.589213,Output,1
20,X112,S10/in/02,0,2024-04-27T16:45:30.659386,Input,1
18,D100,Encoder Value,876,2024-04-27T16:45:30.720394,Encoder,1
30,Y254,S10/out/08,0,2024-04-27T16:45:30.747895,Output,1
31,Y256,S10/out/10,0,2024-04-27T16:45:30.776519,Output,1
21,X113,S10/in/03,0,2024-04-27T16:45:30.833970,Input,1
19,D100,Encoder Value,939,2024-04-27T16:45:30.902270,Encoder,1
32,Y40,S10/out/00,0,2024-04-27T16:45:30.931058,Output,1
33,Y41,S10/out/01,0,2024-04-27T16:45:30.957769,Output,1
22,X114,S10/in/04,0,2024-04-27T16:45:30.986383,Input,1
29,D3012,goodProductRaw,-32721,2024-04-27T16:45:31.020904,Counting,1
20,D100,Encoder Value,997,2024-04-27T16:45:31.071462,Encoder,1
34,Y42,S10/out/02,0,2024-04-27T16:45:31.099526,Output,1
23,X115,S10/in/05,0,2024-04-27T16:45:31.118185,Input,1
30,D3150,ACT_BATCH_CNT,2502,2024-04-27T16:45:31.149775,Counting,1
21,D100,Encoder Value,46,2024-04-27T16:45:31.214049,Encoder,1
35,Y43,S10/out/03,0,2024-04-27T16:45:31.232251,Output,1
24,X110,S10/in/00,1,2024-04-27T16:45:31.260358,Input,1
31,D3000,TOTAL_CNT_TR1,8529,2024-04-27T16:45:31.282314,Counting,1
22,D100,Encoder Value,93,2024-04-27T16:45:31.351104,Encoder,1
25,X111,S10/in/01,1,2024-04-27T16:45:31.377324,Input,1
32,D3002,TOTAL_CNT_TR2,8523,2024-04-27T16:45:31.395519,Counting,1
36,Y251,S10/out/05,1,2024-04-27T16:45:31.460841,Output,1
23,D100,Encoder Value,139,2024-04-27T16:45:31.484423,Encoder,1
26,X130,S10/in/06,1,2024-04-27T16:45:31.502961,Input,1
33,D3004,TOTAL_CNT_TR3,8518,2024-04-27T16:45:31.523498,Counting,1
37,Y253,S10/out/07,1,2024-04-27T16:45:31.581855,Output,1
24,D100,Encoder Value,186,2024-04-27T16:45:31.615729,Encoder,1
27,X131,S10/in/07,1,2024-04-27T16:45:31.638260,Input,1
34,D3006,TOTAL_CNT_TR4,8500,2024-04-27T16:45:31.664361,Counting,1
38,Y255,S10/out/09,1,2024-04-27T16:45:31.734769,Output,1
35,D3020,GOOD_CNT_TR1,8239,2024-04-27T16:45:31.785419,Counting,1
39,Y257,S10/out/11,1,2024-04-27T16:45:31.852273,Output,1
25,D100,Encoder Value,240,2024-04-27T16:45:31.883081,Encoder,1
28,X110,S10/in/00,0,2024-04-27T16:45:31.916850,Input,1
26,D100,Encoder Value,323,2024-04-27T16:45:32.008790,Encoder,1
29,X111,S10/in/01,0,2024-04-27T16:45:32.031335,Input,1
40,Y250,S10/out/04,1,2024-04-27T16:45:32.092919,Output,1
41,Y251,S10/out/05,0,2024-04-27T16:45:32.114448,Output,1
36,D3022,GOOD_CNT_TR2,8289,2024-04-27T16:45:32.136446,Counting,1
27,D100,Encoder Value,417,2024-04-27T16:45:32.275424,Encoder,1
37,D3024,GOOD_CNT_TR3,8122,2024-04-27T16:45:32.383268,Counting,1
28,D100,Encoder Value,467,2024-04-27T16:45:32.424200,Encoder,1
42,Y252,S10/out/06,1,2024-04-27T16:45:32.482603,Output,1
38,D3026,GOOD_CNT_TR4,8165,2024-04-27T16:45:32.517782,Counting,1
39,D3039,productCount,-31466,2024-04-27T16:45:32.544306,Counting,1
29,D100,Encoder Value,525,2024-04-27T16:45:32.591788,Encoder,1
43,Y253,S10/out/07,0,2024-04-27T16:45:32.632358,Output,1
30,X130,S10/in/06,0,2024-04-27T16:45:32.666637,Input,1
31,X131,S10/in/07,0,2024-04-27T16:45:32.689709,Input,1
30,D100,Encoder Value,579,2024-04-27T16:45:32.747681,Encoder,1
44,Y254,S10/out/08,1,2024-04-27T16:45:32.781143,Output,1
45,Y255,S10/out/09,0,2024-04-27T16:45:32.802310,Output,1
31,D100,Encoder Value,628,2024-04-27T16:45:32.890728,Encoder,1
46,Y256,S10/out/10,1,2024-04-27T16:45:32.946427,Output,1
32,X112,S10/in/02,1,2024-04-27T16:45:33.013808,Input,1
33,X113,S10/in/03,1,2024-04-27T16:45:33.039822,Input,1
32,D100,Encoder Value,712,2024-04-27T16:45:33.134788,Encoder,1
47,Y257,S10/out/11,0,2024-04-27T16:45:33.154031,Output,1
34,X114,S10/in/04,1,2024-04-27T16:45:33.235244,Input,1
33,D100,Encoder Value,775,2024-04-27T16:45:33.312479,Encoder,1
35,X115,S10/in/05,1,2024-04-27T16:45:33.360255,Input,1
34,D100,Encoder Value,823,2024-04-27T16:45:33.445722,Encoder,1
36,X112,S10/in/02,0,2024-04-27T16:45:33.483409,Input,1
48,Y250,S10/out/04,0,2024-04-27T16:45:33.534176,Output,1
35,D100,Encoder Value,869,2024-04-27T16:45:33.574390,Encoder,1
37,X113,S10/in/03,0,2024-04-27T16:45:33.601294,Input,1
38,X114,S10/in/04,0,2024-04-27T16:45:33.622864,Input,1
49,Y252,S10/out/06,0,2024-04-27T16:45:33.679077,Output,1
36,D100,Encoder Value,923,2024-04-27T16:45:33.733300,Encoder,1
39,X115,S10/in/05,0,2024-04-27T16:45:33.771582,Input,1
50,Y254,S10/out/08,0,2024-04-27T16:45:33.819026,Output,1
37,D100,Encoder Value,975,2024-04-27T16:45:33.886635,Encoder,1
51,Y256,S10/out/10,0,2024-04-27T16:45:33.945462,Output,1
40,D3012,goodProductRaw,-32717,2024-04-27T16:45:33.967785,Counting,1
38,D100,Encoder Value,25,2024-04-27T16:45:34.030857,Encoder,1
52,Y251,S10/out/05,1,2024-04-27T16:45:34.086743,Output,1
40,X110,S10/in/00,1,2024-04-27T16:45:34.139973,Input,1
39,D100,Encoder Value,77,2024-04-27T16:45:34.183297,Encoder,1
41,D3150,ACT_BATCH_CNT,2506,2024-04-27T16:45:34.216207,Counting,1
53,Y253,S10/out/07,1,2024-04-27T16:45:34.239222,Output,1
41,X111,S10/in/01,1,2024-04-27T16:45:34.292897,Input,1
40,D100,Encoder Value,129,2024-04-27T16:45:34.335562,Encoder,1
42,D3000,TOTAL_CNT_TR1,8530,2024-04-27T16:45:34.361174,Counting,1
43,D3002,TOTAL_CNT_TR2,8524,2024-04-27T16:45:34.386706,Counting,1
42,X130,S10/in/06,1,2024-04-27T16:45:34.440379,Input,1
41,D100,Encoder Value,185,2024-04-27T16:45:34.493690,Encoder,1
44,D3004,TOTAL_CNT_TR3,8519,2024-04-27T16:45:34.515546,Counting,1
43,X131,S10/in/07,1,2024-04-27T16:45:34.564131,Input,1
54,Y255,S10/out/09,1,2024-04-27T16:45:34.603325,Output,1
42,D100,Encoder Value,231,2024-04-27T16:45:34.627059,Encoder,1
55,Y257,S10/out/11,1,2024-04-27T16:45:34.720322,Output,1
45,D3006,TOTAL_CNT_TR4,8501,2024-04-27T16:45:34.740883,Counting,1
43,D100,Encoder Value,283,2024-04-27T16:45:34.774568,Encoder,1
44,X110,S10/in/00,0,2024-04-27T16:45:34.827816,Input,1
56,Y250,S10/out/04,1,2024-04-27T16:45:34.868014,Output,1
57,Y251,S10/out/05,0,2024-04-27T16:45:34.888889,Output,1
44,D100,Encoder Value,334,2024-04-27T16:45:34.921892,Encoder,1
45,X111,S10/in/01,0,2024-04-27T16:45:34.962318,Input,1
46,D3020,GOOD_CNT_TR1,8240,2024-04-27T16:45:34.992894,Counting,1
58,Y252,S10/out/06,1,2024-04-27T16:45:35.029567,Output,1
45,D100,Encoder Value,387,2024-04-27T16:45:35.067846,Encoder,1
46,X130,S10/in/06,0,2024-04-27T16:45:35.098888,Input,1
47,D3022,GOOD_CNT_TR2,8290,2024-04-27T16:45:35.125406,Counting,1
59,Y253,S10/out/07,0,2024-04-27T16:45:35.160764,Output,1
46,D100,Encoder Value,438,2024-04-27T16:45:35.215541,Encoder,1
47,X131,S10/in/07,0,2024-04-27T16:45:35.235785,Input,1
48,D3024,GOOD_CNT_TR3,8123,2024-04-27T16:45:35.265806,Counting,1
60,Y254,S10/out/08,1,2024-04-27T16:45:35.297284,Output,1
47,D100,Encoder Value,486,2024-04-27T16:45:35.358217,Encoder,1
49,D3026,GOOD_CNT_TR4,8166,2024-04-27T16:45:35.386114,Counting,1
61,Y255,S10/out/09,0,2024-04-27T16:45:35.415875,Output,1
50,D3039,productCount,-31462,2024-04-27T16:45:35.497033,Counting,1
62,Y256,S10/out/10,1,2024-04-27T16:45:35.523377,Output,1
48,D100,Encoder Value,531,2024-04-27T16:45:35.580587,Encoder,1
63,Y257,S10/out/11,0,2024-04-27T16:45:35.626645,Output,1
48,X112,S10/in/02,1,2024-04-27T16:45:35.693015,Input,1
49,D100,Encoder Value,637,2024-04-27T16:45:35.795152,Encoder,1
64,Y250,S10/out/04,0,2024-04-27T16:45:35.847855,Output,1
49,X113,S10/in/03,1,2024-04-27T16:45:35.903421,Input,1
50,D100,Encoder Value,685,2024-04-27T16:45:35.933828,Encoder,1
65,Y252,S10/out/06,0,2024-04-27T16:45:35.975890,Output,1
50,X114,S10/in/04,1,2024-04-27T16:45:36.031229,Input,1
51,D100,Encoder Value,734,2024-04-27T16:45:36.076289,Encoder,1
66,Y254,S10/out/08,0,2024-04-27T16:45:36.113481,Output,1
51,X115,S10/in/05,1,2024-04-27T16:45:36.172456,Input,1
52,D100,Encoder Value,789,2024-04-27T16:45:36.228631,Encoder,1
67,Y256,S10/out/10,0,2024-04-27T16:45:36.254557,Output,1
52,X112,S10/in/02,0,2024-04-27T16:45:36.321817,Input,1
53,X113,S10/in/03,0,2024-04-27T16:45:36.380912,Input,1
53,D100,Encoder Value,860,2024-04-27T16:45:36.431233,Encoder,1
54,X114,S10/in/04,0,2024-04-27T16:45:36.514784,Input,1
54,D100,Encoder Value,906,2024-04-27T16:45:36.563391,Encoder,1
55,X115,S10/in/05,0,2024-04-27T16:45:36.627183,Input,1
55,D100,Encoder Value,948,2024-04-27T16:45:36.685852,Encoder,1
56,X130,S10/in/06,1,2024-04-27T16:45:36.748956,Input,1
68,Y251,S10/out/05,1,2024-04-27T16:45:36.771943,Output,1
56,D100,Encoder Value,994,2024-04-27T16:45:36.819837,Encoder,1
51,D3012,goodProductRaw,-32713,2024-04-27T16:45:36.842981,Counting,1
57,X131,S10/in/07,1,2024-04-27T16:45:36.886447,Input,1
69,Y253,S10/out/07,1,2024-04-27T16:45:36.913675,Output,1
57,D100,Encoder Value,50,2024-04-27T16:45:36.981926,Encoder,1
52,D3150,ACT_BATCH_CNT,2510,2024-04-27T16:45:37.003294,Counting,1
70,Y255,S10/out/09,1,2024-04-27T16:45:37.044778,Output,1
58,D100,Encoder Value,99,2024-04-27T16:45:37.123831,Encoder,1
58,X110,S10/in/00,1,2024-04-27T16:45:37.151549,Input,1
59,X111,S10/in/01,1,2024-04-27T16:45:37.174891,Input,1
53,D3000,TOTAL_CNT_TR1,8531,2024-04-27T16:45:37.239494,Counting,1
59,D100,Encoder Value,152,2024-04-27T16:45:37.278337,Encoder,1
71,Y257,S10/out/11,1,2024-04-27T16:45:37.304472,Output,1
54,D3002,TOTAL_CNT_TR2,8525,2024-04-27T16:45:37.365096,Counting,1
60,D100,Encoder Value,199,2024-04-27T16:45:37.410564,Encoder,1
55,D3004,TOTAL_CNT_TR3,8520,2024-04-27T16:45:37.469212,Counting,1
61,D100,Encoder Value,240,2024-04-27T16:45:37.528285,Encoder,1
72,Y251,S10/out/05,0,2024-04-27T16:45:37.612471,Output,1
60,X110,S10/in/00,0,2024-04-27T16:45:37.661682,Input,1
61,X111,S10/in/01,0,2024-04-27T16:45:37.702626,Input,1
56,D3006,TOTAL_CNT_TR4,8502,2024-04-27T16:45:37.752324,Counting,1
73,Y253,S10/out/07,0,2024-04-27T16:45:37.809412,Output,1
62,D100,Encoder Value,357,2024-04-27T16:45:37.863739,Encoder,1
57,D3020,GOOD_CNT_TR1,8241,2024-04-27T16:45:37.912268,Counting,1
74,Y255,S10/out/09,0,2024-04-27T16:45:37.965868,Output,1
62,X130,S10/in/06,0,2024-04-27T16:45:38.001343,Input,1
63,D100,Encoder Value,420,2024-04-27T16:45:38.040259,Encoder,1
58,D3022,GOOD_CNT_TR2,8291,2024-04-27T16:45:38.075383,Counting,1
59,D3024,GOOD_CNT_TR3,8124,2024-04-27T16:45:38.104291,Counting,1
75,Y257,S10/out/11,0,2024-04-27T16:45:38.136634,Output,1
63,X131,S10/in/07,0,2024-04-27T16:45:38.175787,Input,1
64,D100,Encoder Value,479,2024-04-27T16:45:38.215767,Encoder,1
60,D3026,GOOD_CNT_TR4,8167,2024-04-27T16:45:38.254042,Counting,1
65,D100,Encoder Value,527,2024-04-27T16:45:38.354979,Encoder,1
61,D3039,productCount,-31458,2024-04-27T16:45:38.381748,Counting,1
66,D100,Encoder Value,577,2024-04-27T16:45:38.499239,Encoder,1
76,Y40,S10/out/00,1,2024-04-27T16:45:38.536907,Output,1
77,Y41,S10/out/01,1,2024-04-27T16:45:38.594699,Output,1
67,D100,Encoder Value,649,2024-04-27T16:45:38.709372,Encoder,1
78,Y42,S10/out/02,1,2024-04-27T16:45:38.745683,Output,1
68,D100,Encoder Value,696,2024-04-27T16:45:38.844227,Encoder,1
79,Y43,S10/out/03,1,2024-04-27T16:45:38.863154,Output,1
69,D100,Encoder Value,743,2024-04-27T16:45:38.978377,Encoder,1
70,D100,Encoder Value,782,2024-04-27T16:45:39.086314,Encoder,1
80,Y40,S10/out/00,0,2024-04-27T16:45:39.164945,Output,1
71,D100,Encoder Value,822,2024-04-27T16:45:39.200839,Encoder,1
81,Y41,S10/out/01,0,2024-04-27T16:45:39.274162,Output,1
82,Y42,S10/out/02,0,2024-04-27T16:45:39.377116,Output,1
72,D100,Encoder Value,866,2024-04-27T16:45:39.413027,Encoder,1
83,Y43,S10/out/03,0,2024-04-27T16:45:39.479950,Output,1
73,D100,Encoder Value,935,2024-04-27T16:45:39.524352,Encoder,1
74,D100,Encoder Value,972,2024-04-27T16:45:39.635180,Encoder,1
62,D3012,goodProductRaw,-32709,2024-04-27T16:45:39.653503,Counting,1
84,Y251,S10/out/05,1,2024-04-27T16:45:39.695782,Output,1
75,D100,Encoder Value,18,2024-04-27T16:45:39.767242,Encoder,1
85,Y253,S10/out/07,1,2024-04-27T16:45:39.809114,Output,1
64,X110,S10/in/00,1,2024-04-27T16:45:39.832898,Input,1
63,D3150,ACT_BATCH_CNT,2514,2024-04-27T16:45:39.888749,Counting,1
76,D100,Encoder Value,68,2024-04-27T16:45:39.916276,Encoder,1
86,Y255,S10/out/09,1,2024-04-27T16:45:39.947148,Output,1
65,X111,S10/in/01,1,2024-04-27T16:45:39.971283,Input,1
64,D3000,TOTAL_CNT_TR1,8532,2024-04-27T16:45:40.030858,Counting,1
77,D100,Encoder Value,122,2024-04-27T16:45:40.072883,Encoder,1
87,Y257,S10/out/11,1,2024-04-27T16:45:40.096021,Output,1
66,X130,S10/in/06,1,2024-04-27T16:45:40.122597,Input,1
65,D3002,TOTAL_CNT_TR2,8526,2024-04-27T16:45:40.186178,Counting,1
78,D100,Encoder Value,180,2024-04-27T16:45:40.236061,Encoder,1
67,X131,S10/in/07,1,2024-04-27T16:45:40.258464,Input,1
66,D3004,TOTAL_CNT_TR3,8521,2024-04-27T16:45:40.320129,Counting,1
79,D100,Encoder Value,232,2024-04-27T16:45:40.384162,Encoder,1
67,D3006,TOTAL_CNT_TR4,8503,2024-04-27T16:45:40.438509,Counting,1
88,Y251,S10/out/05,0,2024-04-27T16:45:40.481626,Output,1
80,D100,Encoder Value,309,2024-04-27T16:45:40.607270,Encoder,1
68,D3020,GOOD_CNT_TR1,8242,2024-04-27T16:45:40.661217,Counting,1
89,Y253,S10/out/07,0,2024-04-27T16:45:40.720021,Output,1
68,X110,S10/in/00,0,2024-04-27T16:45:40.753090,Input,1
81,D100,Encoder Value,376,2024-04-27T16:45:40.794537,Encoder,1
69,D3022,GOOD_CNT_TR2,8292,2024-04-27T16:45:40.838454,Counting,1
90,Y255,S10/out/09,0,2024-04-27T16:45:40.881667,Output,1
69,X111,S10/in/01,0,2024-04-27T16:45:40.909709,Input,1
82,D100,Encoder Value,435,2024-04-27T16:45:40.962883,Encoder,1
70,D3024,GOOD_CNT_TR3,8125,2024-04-27T16:45:40.989927,Counting,1
91,Y257,S10/out/11,0,2024-04-27T16:45:41.033567,Output,1
70,X130,S10/in/06,0,2024-04-27T16:45:41.061766,Input,1
83,D100,Encoder Value,491,2024-04-27T16:45:41.129944,Encoder,1
71,X131,S10/in/07,0,2024-04-27T16:45:41.182276,Input,1
71,D3026,GOOD_CNT_TR4,8168,2024-04-27T16:45:41.241369,Counting,1
84,D100,Encoder Value,541,2024-04-27T16:45:41.273427,Encoder,1
72,D3039,productCount,-31454,2024-04-27T16:45:41.351055,Counting,1
85,D100,Encoder Value,584,2024-04-27T16:45:41.397422,Encoder,1
92,Y40,S10/out/00,1,2024-04-27T16:45:41.423276,Output,1
93,Y41,S10/out/01,1,2024-04-27T16:45:41.443294,Output,1
86,D100,Encoder Value,633,2024-04-27T16:45:41.539995,Encoder,1
94,Y42,S10/out/02,1,2024-04-27T16:45:41.558932,Output,1
87,D100,Encoder Value,674,2024-04-27T16:45:41.659628,Encoder,1
95,Y43,S10/out/03,1,2024-04-27T16:45:41.760339,Output,1
88,D100,Encoder Value,719,2024-04-27T16:45:41.871286,Encoder,1
96,Y40,S10/out/00,0,2024-04-27T16:45:41.968339,Output,1
97,Y41,S10/out/01,0,2024-04-27T16:45:41.991223,Output,1
89,D100,Encoder Value,835,2024-04-27T16:45:42.115336,Encoder,1
98,Y42,S10/out/02,0,2024-04-27T16:45:42.214698,Output,1
99,Y43,S10/out/03,0,2024-04-27T16:45:42.318258,Output,1
90,D100,Encoder Value,880,2024-04-27T16:45:42.343018,Encoder,1
91,D100,Encoder Value,955,2024-04-27T16:45:42.461268,Encoder,1
72,X110,S10/in/00,1,2024-04-27T16:45:42.544934,Input,1
92,D100,Encoder Value,997,2024-04-27T16:45:42.585578,Encoder,1
73,D3012,goodProductRaw,-32705,2024-04-27T16:45:42.615823,Counting,1
100,Y251,S10/out/05,1,2024-04-27T16:45:42.662362,Output,1
73,X111,S10/in/01,1,2024-04-27T16:45:42.682712,Input,1
74,X130,S10/in/06,1,2024-04-27T16:45:42.709604,Input,1
93,D100,Encoder Value,55,2024-04-27T16:45:42.752661,Encoder,1
74,D3150,ACT_BATCH_CNT,2518,2024-04-27T16:45:42.775860,Counting,1
101,Y253,S10/out/07,1,2024-04-27T16:45:42.814448,Output,1
75,X131,S10/in/07,1,2024-04-27T16:45:42.849996,Input,1
94,D100,Encoder Value,108,2024-04-27T16:45:42.905810,Encoder,1
102,Y255,S10/out/09,1,2024-04-27T16:45:42.947290,Output,1
75,D3000,TOTAL_CNT_TR1,8533,2024-04-27T16:45:43.009074,Counting,1
95,D100,Encoder Value,152,2024-04-27T16:45:43.034586,Encoder,1
103,Y257,S10/out/11,1,2024-04-27T16:45:43.064794,Output,1
76,D3002,TOTAL_CNT_TR2,8527,2024-04-27T16:45:43.133822,Counting,1
96,D100,Encoder Value,201,2024-04-27T16:45:43.171047,Encoder,1
104,Y251,S10/out/05,0,2024-04-27T16:45:43.208191,Output,1
77,D3004,TOTAL_CNT_TR3,8522,2024-04-27T16:45:43.263856,Counting,1
97,D100,Encoder Value,249,2024-04-27T16:45:43.309406,Encoder,1
105,Y253,S10/out/07,0,2024-04-27T16:45:43.332486,Output,1
78,D3006,TOTAL_CNT_TR4,8504,2024-04-27T16:45:43.385679,Counting,1
79,D3020,GOOD_CNT_TR1,8243,2024-04-27T16:45:43.500129,Counting,1
98,D100,Encoder Value,330,2024-04-27T16:45:43.545219,Encoder,1
76,X110,S10/in/00,0,2024-04-27T16:45:43.585424,Input,1
106,Y255,S10/out/09,0,2024-04-27T16:45:43.605785,Output,1
107,Y257,S10/out/11,0,2024-04-27T16:45:43.634905,Output,1
80,D3022,GOOD_CNT_TR2,8293,2024-04-27T16:45:43.758719,Counting,1
99,D100,Encoder Value,427,2024-04-27T16:45:43.816567,Encoder,1
77,X111,S10/in/01,0,2024-04-27T16:45:43.841798,Input,1
78,X130,S10/in/06,0,2024-04-27T16:45:43.865600,Input,1
81,D3024,GOOD_CNT_TR3,8126,2024-04-27T16:45:43.921936,Counting,1
100,D100,Encoder Value,485,2024-04-27T16:45:43.988132,Encoder,1
79,X131,S10/in/07,0,2024-04-27T16:45:44.011660,Input,1
82,D3026,GOOD_CNT_TR4,8169,2024-04-27T16:45:44.056255,Counting,1
101,D100,Encoder Value,537,2024-04-27T16:45:44.136789,Encoder,1
83,D3039,productCount,-31450,2024-04-27T16:45:44.178212,Counting,1
102,D100,Encoder Value,582,2024-04-27T16:45:44.266513,Encoder,1
80,X112,S10/in/02,1,2024-04-27T16:45:44.350754,Input,1
81,X113,S10/in/03,1,2024-04-27T16:45:44.374818,Input,1
103,D100,Encoder Value,629,2024-04-27T16:45:44.404340,Encoder,1
108,Y40,S10/out/00,1,2024-04-27T16:45:44.484380,Output,1
82,X114,S10/in/04,1,2024-04-27T16:45:44.504894,Input,1
104,D100,Encoder Value,678,2024-04-27T16:45:44.547227,Encoder,1
109,Y41,S10/out/01,1,2024-04-27T16:45:44.612571,Output,1
83,X115,S10/in/05,1,2024-04-27T16:45:44.636075,Input,1
105,D100,Encoder Value,729,2024-04-27T16:45:44.691922,Encoder,1
110,Y42,S10/out/02,1,2024-04-27T16:45:44.751364,Output,1
84,X112,S10/in/02,0,2024-04-27T16:45:44.795496,Input,1
111,Y43,S10/out/03,1,2024-04-27T16:45:44.884214,Output,1
85,X113,S10/in/03,0,2024-04-27T16:45:44.912704,Input,1
106,D100,Encoder Value,785,2024-04-27T16:45:44.955213,Encoder,1
112,Y40,S10/out/00,0,2024-04-27T16:45:45.023248,Output,1
86,X114,S10/in/04,0,2024-04-27T16:45:45.047743,Input,1
87,X115,S10/in/05,0,2024-04-27T16:45:45.070810,Input,1
107,D100,Encoder Value,881,2024-04-27T16:45:45.120891,Encoder,1
108,D100,Encoder Value,922,2024-04-27T16:45:45.241426,Encoder,1
113,Y41,S10/out/01,0,2024-04-27T16:45:45.270101,Output,1
109,D100,Encoder Value,963,2024-04-27T16:45:45.360353,Encoder,1
114,Y42,S10/out/02,0,2024-04-27T16:45:45.380052,Output,1
84,D3012,goodProductRaw,-32701,2024-04-27T16:45:45.407711,Counting,1
115,Y43,S10/out/03,0,2024-04-27T16:45:45.527287,Output,1
85,D3150,ACT_BATCH_CNT,2522,2024-04-27T16:45:45.620526,Counting,1
86,D3000,TOTAL_CNT_TR1,8534,2024-04-27T16:45:45.649946,Counting,1
110,D100,Encoder Value,83,2024-04-27T16:45:45.724763,Encoder,1
88,X110,S10/in/00,1,2024-04-27T16:45:45.771906,Input,1
89,X111,S10/in/01,1,2024-04-27T16:45:45.798247,Input,1
116,Y251,S10/out/05,1,2024-04-27T16:45:45.893307,Output,1
87,D3002,TOTAL_CNT_TR2,8528,2024-04-27T16:45:45.913603,Counting,1
90,X130,S10/in/06,1,2024-04-27T16:45:45.934657,Input,1
111,D100,Encoder Value,138,2024-04-27T16:45:45.996672,Encoder,1
117,Y253,S10/out/07,1,2024-04-27T16:45:46.040111,Output,1
